SDSID,SDSFEATURENAME,SDSFEATUREDESCRIPTION,SDSMETADATAID,DISTANCEMARKCATEGORY,DISTANCEMARKERIDPK,CATDIS,WTWDIS,UNLOCD,HUNITS,SORDAT,DIS_REF,WATERWAY,RULEID,Pool,PoolElev,VertDatum
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4188_rm,1,418.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,18,528.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4186_rm,1,418.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,18,528.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4011_rm,1,401.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4001_rm,1,400.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3998_rm,1,399.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3989_rm,1,398.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3979_rm,1,397.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3974_rm,1,397.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3969_rm,1,396.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3966_rm,1,396.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3958_rm,1,395.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3954_rm,1,395.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3934_rm,1,393.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3933_rm,1,393.299987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3923_rm,1,392.299987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3922_rm,1,392.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3921_rm,1,392.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3917_rm,1,391.700012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3888_rm,1,388.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3864_rm,1,386.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3861_rm,1,386.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3857_rm,1,385.700012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3853_rm,1,385.299987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3761_rm,1,376.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3759_rm,1,375.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3752_rm,1,375.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3741_rm,1,374.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3658_rm,1,365.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3648_rm,1,364.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3645_rm,1,364.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3595_rm,1,359.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,479.589999999999975,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3592_rm,1,359.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,479.560000000000002,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3577_rm,1,357.700012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,479.430000000000007,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3565_rm,1,356.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,479.319999999999993,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3726_rm,1,372.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3721_rm,1,372.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3706_rm,1,370.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3699_rm,1,369.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3689_rm,1,368.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3677_rm,1,367.700012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3668_rm,1,366.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3665_rm,1,366.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3641_rm,1,364.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,480.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3632_rm,1,363.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,479.920000000000016,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3628_rm,1,362.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,479.879999999999995,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3849_rm,1,384.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3845_rm,1,384.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3838]_rm,1,383.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3829_rm,1,382.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3806_rm,1,380.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3804_rm,1,380.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3798_rm,1,379.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3785_rm,1,378.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3778_rm,1,377.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3776_rm,1,377.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3664_rm,1,366.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3427_rm,1,342.700012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3419_rm,1,341.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3416_rm,1,341.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3411_rm,1,341.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3409_rm,1,340.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3406_rm,1,340.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3387_rm,1,338.700012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3365_rm,1,336.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3349_rm,1,334.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3346_rm,1,334.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3339_rm,1,333.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3332_rm,1,333.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3242_rm,1,324.199999999999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3559_rm,1,355.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,479.269999999999982,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3527_rm,1,352.700012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,478.949999999999989,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3522_rm,1,352.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,478.819999999999993,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3491_rm,1,349.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,478.009999999999991,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3487_rm,1,348.700012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,477.910000000000025,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3485_rm,1,348.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,477.850000000000023,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3481_rm,1,348.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,477.750000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3478_rm,1,347.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,477.670000000000016,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3474_rm,1,347.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,477.569999999999993,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3471_rm,1,347.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,477.490000000000009,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3464_rm,1,346.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,477.310000000000002,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3462_rm,1,346.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,477.259999999999991,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3439_rm,1,343.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,20,476.660000000000025,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3308_rm,1,330.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3296_rm,1,329.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3274_rm,1,327.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3262_rm,1,326.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3259_rm,1,325.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,21,470.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3246_rm,1,324.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3224_rm,1,322.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3219_rm,1,321.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3209_rm,1,320.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
